participant,horizon,environment,environmentCode,game,trial,choice,reward
7,16,sparse,A2-B4,21,13,2,0
7,16,sparse,A2-B4,21,14,2,0
7,16,sparse,A2-B4,21,15,2,0
7,16,sparse,A2-B4,21,16,2,0
7,16,sparse,A2-B4,22,1,2,1
7,16,sparse,A2-B4,22,2,2,0
7,16,sparse,A2-B4,22,3,2,0
7,16,sparse,A2-B4,22,4,2,1
7,16,sparse,A2-B4,22,5,2,0
7,16,sparse,A2-B4,22,6,2,1
7,16,sparse,A2-B4,22,7,2,1
7,16,sparse,A2-B4,22,8,2,0
7,16,sparse,A2-B4,22,9,2,1
7,16,sparse,A2-B4,22,10,2,0
7,16,sparse,A2-B4,22,11,2,0
7,16,sparse,A2-B4,22,12,2,0
7,16,sparse,A2-B4,22,13,2,0
7,16,sparse,A2-B4,22,14,1,0
7,16,sparse,A2-B4,22,15,1,0
7,16,sparse,A2-B4,22,16,1,0
7,16,sparse,A2-B4,23,1,2,1
7,16,sparse,A2-B4,23,2,2,0
7,16,sparse,A2-B4,23,3,1,1
7,16,sparse,A2-B4,23,4,1,1
7,16,sparse,A2-B4,23,5,1,0
7,16,sparse,A2-B4,23,6,1,0
7,16,sparse,A2-B4,23,7,1,0
7,16,sparse,A2-B4,23,8,2,0
7,16,sparse,A2-B4,23,9,2,0
7,16,sparse,A2-B4,23,10,2,1
7,16,sparse,A2-B4,23,11,2,0
7,16,sparse,A2-B4,23,12,1,0
7,16,sparse,A2-B4,23,13,1,0
7,16,sparse,A2-B4,23,14,1,1
7,16,sparse,A2-B4,23,15,1,0
7,16,sparse,A2-B4,23,16,1,0
7,16,sparse,A2-B4,24,1,2,0
7,16,sparse,A2-B4,24,2,1,1
7,16,sparse,A2-B4,24,3,1,1
7,16,sparse,A2-B4,24,4,1,0
7,16,sparse,A2-B4,24,5,1,0
7,16,sparse,A2-B4,24,6,1,0
7,16,sparse,A2-B4,24,7,1,0
7,16,sparse,A2-B4,24,8,1,1
7,16,sparse,A2-B4,24,9,1,0
7,16,sparse,A2-B4,24,10,1,1
7,16,sparse,A2-B4,24,11,1,1
7,16,sparse,A2-B4,24,12,1,0
7,16,sparse,A2-B4,24,13,1,0
7,16,sparse,A2-B4,24,14,1,0
7,16,sparse,A2-B4,24,15,1,1
7,16,sparse,A2-B4,24,16,1,0
7,16,sparse,A2-B4,25,1,2,0
7,16,sparse,A2-B4,25,2,1,0
7,16,sparse,A2-B4,25,3,2,0
7,16,sparse,A2-B4,25,4,1,0
7,16,sparse,A2-B4,25,5,2,0
7,16,sparse,A2-B4,25,6,2,0
7,16,sparse,A2-B4,25,7,2,1
7,16,sparse,A2-B4,25,8,2,0
7,16,sparse,A2-B4,25,9,2,0
7,16,sparse,A2-B4,25,10,2,1
7,16,sparse,A2-B4,25,11,2,0
7,16,sparse,A2-B4,25,12,2,0
7,16,sparse,A2-B4,25,13,2,0
7,16,sparse,A2-B4,25,14,2,0
7,16,sparse,A2-B4,25,15,2,0
7,16,sparse,A2-B4,25,16,2,0
7,16,sparse,A2-B4,26,1,2,0
7,16,sparse,A2-B4,26,2,1,0
7,16,sparse,A2-B4,26,3,2,0
7,16,sparse,A2-B4,26,4,2,0
7,16,sparse,A2-B4,26,5,2,0
7,16,sparse,A2-B4,26,6,2,0
7,16,sparse,A2-B4,26,7,2,0
7,16,sparse,A2-B4,26,8,2,1
7,16,sparse,A2-B4,26,9,2,0
7,16,sparse,A2-B4,26,10,2,0
7,16,sparse,A2-B4,26,11,2,0
7,16,sparse,A2-B4,26,12,2,0
7,16,sparse,A2-B4,26,13,2,1
7,16,sparse,A2-B4,26,14,2,0
7,16,sparse,A2-B4,26,15,2,0
7,16,sparse,A2-B4,26,16,2,0
7,16,sparse,A2-B4,27,1,2,1
7,16,sparse,A2-B4,27,2,2,0
7,16,sparse,A2-B4,27,3,2,0
7,16,sparse,A2-B4,27,4,1,0
7,16,sparse,A2-B4,27,5,1,1
7,16,sparse,A2-B4,27,6,1,0
7,16,sparse,A2-B4,27,7,1,1
7,16,sparse,A2-B4,27,8,1,0
7,16,sparse,A2-B4,27,9,1,1
7,16,sparse,A2-B4,27,10,1,1
7,16,sparse,A2-B4,27,11,1,0
7,16,sparse,A2-B4,27,12,1,1
7,16,sparse,A2-B4,27,13,1,1
7,16,sparse,A2-B4,27,14,1,1
7,16,sparse,A2-B4,27,15,1,1
7,16,sparse,A2-B4,27,16,1,1
7,16,sparse,A2-B4,28,1,2,0
7,16,sparse,A2-B4,28,2,1,0
7,16,sparse,A2-B4,28,3,2,0
7,16,sparse,A2-B4,28,4,1,0
7,16,sparse,A2-B4,28,5,1,1
7,16,sparse,A2-B4,28,6,1,0
7,16,sparse,A2-B4,28,7,1,0
7,16,sparse,A2-B4,28,8,1,1
7,16,sparse,A2-B4,28,9,1,1
7,16,sparse,A2-B4,28,10,1,1
7,16,sparse,A2-B4,28,11,1,0
7,16,sparse,A2-B4,28,12,1,0
7,16,sparse,A2-B4,28,13,1,0
7,16,sparse,A2-B4,28,14,1,1
7,16,sparse,A2-B4,28,15,1,0
7,16,sparse,A2-B4,28,16,1,0
7,16,sparse,A2-B4,29,1,2,1
7,16,sparse,A2-B4,29,2,2,0
7,16,sparse,A2-B4,29,3,2,0
7,16,sparse,A2-B4,29,4,2,0
7,16,sparse,A2-B4,29,5,1,1
7,16,sparse,A2-B4,29,6,1,1
7,16,sparse,A2-B4,29,7,1,0
7,16,sparse,A2-B4,29,8,1,0
7,16,sparse,A2-B4,29,9,1,0
7,16,sparse,A2-B4,29,10,1,0
7,16,sparse,A2-B4,29,11,1,0
7,16,sparse,A2-B4,29,12,1,1
7,16,sparse,A2-B4,29,13,1,0
7,16,sparse,A2-B4,29,14,1,1
7,16,sparse,A2-B4,29,15,1,0
7,16,sparse,A2-B4,29,16,1,1
7,16,sparse,A2-B4,30,1,2,0
7,16,sparse,A2-B4,30,2,1,1
7,16,sparse,A2-B4,30,3,1,0
7,16,sparse,A2-B4,30,4,1,0
7,16,sparse,A2-B4,30,5,1,0
7,16,sparse,A2-B4,30,6,1,1
7,16,sparse,A2-B4,30,7,1,0
7,16,sparse,A2-B4,30,8,1,0
7,16,sparse,A2-B4,30,9,1,0
7,16,sparse,A2-B4,30,10,2,1
7,16,sparse,A2-B4,30,11,2,0
7,16,sparse,A2-B4,30,12,2,0
7,16,sparse,A2-B4,30,13,2,0
7,16,sparse,A2-B4,30,14,2,0
7,16,sparse,A2-B4,30,15,2,1
7,16,sparse,A2-B4,30,16,2,0
7,16,sparse,A2-B4,31,1,2,1
7,16,sparse,A2-B4,31,2,2,0
7,16,sparse,A2-B4,31,3,2,0
7,16,sparse,A2-B4,31,4,2,1
7,16,sparse,A2-B4,31,5,2,1
7,16,sparse,A2-B4,31,6,2,1
7,16,sparse,A2-B4,31,7,2,1
7,16,sparse,A2-B4,31,8,2,1
7,16,sparse,A2-B4,31,9,2,1
7,16,sparse,A2-B4,31,10,2,1
7,16,sparse,A2-B4,31,11,2,0
7,16,sparse,A2-B4,31,12,2,0
7,16,sparse,A2-B4,31,13,2,0
7,16,sparse,A2-B4,31,14,2,1
7,16,sparse,A2-B4,31,15,2,0
7,16,sparse,A2-B4,31,16,2,1
7,16,sparse,A2-B4,32,1,2,0
7,16,sparse,A2-B4,32,2,1,0
7,16,sparse,A2-B4,32,3,1,0
7,16,sparse,A2-B4,32,4,2,1
7,16,sparse,A2-B4,32,5,2,1
7,16,sparse,A2-B4,32,6,2,0
7,16,sparse,A2-B4,32,7,2,0
7,16,sparse,A2-B4,32,8,2,1
7,16,sparse,A2-B4,32,9,2,0
7,16,sparse,A2-B4,32,10,2,0
7,16,sparse,A2-B4,32,11,2,0
7,16,sparse,A2-B4,32,12,2,1
7,16,sparse,A2-B4,32,13,2,0
7,16,sparse,A2-B4,32,14,2,1
7,16,sparse,A2-B4,32,15,2,1
7,16,sparse,A2-B4,32,16,2,0
7,16,sparse,A2-B4,33,1,2,0
7,16,sparse,A2-B4,33,2,1,1
7,16,sparse,A2-B4,33,3,1,0
7,16,sparse,A2-B4,33,4,1,0
7,16,sparse,A2-B4,33,5,1,1
7,16,sparse,A2-B4,33,6,1,0
7,16,sparse,A2-B4,33,7,1,0
7,16,sparse,A2-B4,33,8,1,1
7,16,sparse,A2-B4,33,9,1,1
7,16,sparse,A2-B4,33,10,1,0
7,16,sparse,A2-B4,33,11,1,0
7,16,sparse,A2-B4,33,12,1,0
7,16,sparse,A2-B4,33,13,1,0
7,16,sparse,A2-B4,33,14,1,0
7,16,sparse,A2-B4,33,15,1,0
7,16,sparse,A2-B4,33,16,1,1
7,16,sparse,A2-B4,34,1,2,0
7,16,sparse,A2-B4,34,2,1,0
7,16,sparse,A2-B4,34,3,2,0
7,16,sparse,A2-B4,34,4,1,0
7,16,sparse,A2-B4,34,5,2,0
7,16,sparse,A2-B4,34,6,1,0
7,16,sparse,A2-B4,34,7,2,0
7,16,sparse,A2-B4,34,8,2,0
7,16,sparse,A2-B4,34,9,2,1
7,16,sparse,A2-B4,34,10,2,0
7,16,sparse,A2-B4,34,11,2,1
7,16,sparse,A2-B4,34,12,2,0
7,16,sparse,A2-B4,34,13,2,1
7,16,sparse,A2-B4,34,14,2,1
7,16,sparse,A2-B4,34,15,2,0
7,16,sparse,A2-B4,34,16,2,0
7,16,sparse,A2-B4,35,1,2,0
7,16,sparse,A2-B4,35,2,1,0
7,16,sparse,A2-B4,35,3,2,1
7,16,sparse,A2-B4,35,4,2,0
7,16,sparse,A2-B4,35,5,2,1
7,16,sparse,A2-B4,35,6,2,0
7,16,sparse,A2-B4,35,7,2,0
7,16,sparse,A2-B4,35,8,2,1
7,16,sparse,A2-B4,35,9,2,0
7,16,sparse,A2-B4,35,10,2,0
7,16,sparse,A2-B4,35,11,2,0
7,16,sparse,A2-B4,35,12,2,0
7,16,sparse,A2-B4,35,13,2,0
7,16,sparse,A2-B4,35,14,2,0
7,16,sparse,A2-B4,35,15,2,1
7,16,sparse,A2-B4,35,16,2,0
7,16,sparse,A2-B4,36,1,1,0
7,16,sparse,A2-B4,36,2,2,0
7,16,sparse,A2-B4,36,3,2,1
7,16,sparse,A2-B4,36,4,2,0
7,16,sparse,A2-B4,36,5,2,1
7,16,sparse,A2-B4,36,6,2,0
7,16,sparse,A2-B4,36,7,2,1
7,16,sparse,A2-B4,36,8,2,1
7,16,sparse,A2-B4,36,9,2,1
7,16,sparse,A2-B4,36,10,2,0
7,16,sparse,A2-B4,36,11,2,1
7,16,sparse,A2-B4,36,12,2,0
7,16,sparse,A2-B4,36,13,2,1
7,16,sparse,A2-B4,36,14,2,0
7,16,sparse,A2-B4,36,15,2,0
7,16,sparse,A2-B4,36,16,2,0
7,16,sparse,A2-B4,37,1,2,0
7,16,sparse,A2-B4,37,2,1,1
7,16,sparse,A2-B4,37,3,1,1
7,16,sparse,A2-B4,37,4,1,1
7,16,sparse,A2-B4,37,5,1,1
7,16,sparse,A2-B4,37,6,1,0
7,16,sparse,A2-B4,37,7,1,0
7,16,sparse,A2-B4,37,8,1,1
7,16,sparse,A2-B4,37,9,1,1
7,16,sparse,A2-B4,37,10,1,0
7,16,sparse,A2-B4,37,11,1,0
7,16,sparse,A2-B4,37,12,1,0
7,16,sparse,A2-B4,37,13,1,1
7,16,sparse,A2-B4,37,14,1,1
7,16,sparse,A2-B4,37,15,1,0
7,16,sparse,A2-B4,37,16,1,0
7,16,sparse,A2-B4,38,1,2,0
7,16,sparse,A2-B4,38,2,1,0
7,16,sparse,A2-B4,38,3,2,0
7,16,sparse,A2-B4,38,4,1,0
7,16,sparse,A2-B4,38,5,2,1
7,16,sparse,A2-B4,38,6,2,1
7,16,sparse,A2-B4,38,7,2,0
7,16,sparse,A2-B4,38,8,2,0
7,16,sparse,A2-B4,38,9,2,0
7,16,sparse,A2-B4,38,10,2,0
7,16,sparse,A2-B4,38,11,2,0
7,16,sparse,A2-B4,38,12,2,0
7,16,sparse,A2-B4,38,13,2,1
7,16,sparse,A2-B4,38,14,2,0
7,16,sparse,A2-B4,38,15,2,0
7,16,sparse,A2-B4,38,16,2,1
7,16,sparse,A2-B4,39,1,2,0
7,16,sparse,A2-B4,39,2,1,0
7,16,sparse,A2-B4,39,3,2,1
7,16,sparse,A2-B4,39,4,2,1
7,16,sparse,A2-B4,39,5,2,0
7,16,sparse,A2-B4,39,6,2,1
7,16,sparse,A2-B4,39,7,2,0
7,16,sparse,A2-B4,39,8,2,1
7,16,sparse,A2-B4,39,9,2,1
7,16,sparse,A2-B4,39,10,2,0
7,16,sparse,A2-B4,39,11,2,0
7,16,sparse,A2-B4,39,12,2,1
7,16,sparse,A2-B4,39,13,2,1
7,16,sparse,A2-B4,39,14,2,1
7,16,sparse,A2-B4,39,15,2,1
7,16,sparse,A2-B4,39,16,2,1
7,16,sparse,A2-B4,40,1,2,0
7,16,sparse,A2-B4,40,2,1,0
7,16,sparse,A2-B4,40,3,2,1
7,16,sparse,A2-B4,40,4,2,0
7,16,sparse,A2-B4,40,5,2,0
7,16,sparse,A2-B4,40,6,2,1
7,16,sparse,A2-B4,40,7,2,1
7,16,sparse,A2-B4,40,8,2,0
7,16,sparse,A2-B4,40,9,2,1
7,16,sparse,A2-B4,40,10,2,0
7,16,sparse,A2-B4,40,11,2,1
7,16,sparse,A2-B4,40,12,2,1
7,16,sparse,A2-B4,40,13,2,1
7,16,sparse,A2-B4,40,14,2,0
7,16,sparse,A2-B4,40,15,2,0
7,16,sparse,A2-B4,40,16,2,0
7,16,sparse,A2-B4,41,1,2,1
7,16,sparse,A2-B4,41,2,2,1
7,16,sparse,A2-B4,41,3,2,1
7,16,sparse,A2-B4,41,4,2,1
7,16,sparse,A2-B4,41,5,2,0
7,16,sparse,A2-B4,41,6,2,0
7,16,sparse,A2-B4,41,7,2,1
7,16,sparse,A2-B4,41,8,2,0
7,16,sparse,A2-B4,41,9,2,1
7,16,sparse,A2-B4,41,10,2,1
7,16,sparse,A2-B4,41,11,2,1
7,16,sparse,A2-B4,41,12,2,1
7,16,sparse,A2-B4,41,13,2,1
7,16,sparse,A2-B4,41,14,2,1
7,16,sparse,A2-B4,41,15,2,1
7,16,sparse,A2-B4,41,16,2,0
7,16,sparse,A2-B4,42,1,2,0
7,16,sparse,A2-B4,42,2,1,1
7,16,sparse,A2-B4,42,3,1,1
7,16,sparse,A2-B4,42,4,1,1
7,16,sparse,A2-B4,42,5,1,0
7,16,sparse,A2-B4,42,6,1,0
7,16,sparse,A2-B4,42,7,1,0
7,16,sparse,A2-B4,42,8,1,1
7,16,sparse,A2-B4,42,9,1,1
7,16,sparse,A2-B4,42,10,1,0
7,16,sparse,A2-B4,42,11,1,1
7,16,sparse,A2-B4,42,12,1,0
7,16,sparse,A2-B4,42,13,1,0
7,16,sparse,A2-B4,42,14,1,0
7,16,sparse,A2-B4,42,15,1,0
7,16,sparse,A2-B4,42,16,1,1
7,16,sparse,A2-B4,43,1,2,1
7,16,sparse,A2-B4,43,2,2,0
7,16,sparse,A2-B4,43,3,2,0
7,16,sparse,A2-B4,43,4,2,1
7,16,sparse,A2-B4,43,5,2,1
7,16,sparse,A2-B4,43,6,2,1
7,16,sparse,A2-B4,43,7,2,0
7,16,sparse,A2-B4,43,8,2,1
7,16,sparse,A2-B4,43,9,2,1
7,16,sparse,A2-B4,43,10,2,1
7,16,sparse,A2-B4,43,11,2,1
7,16,sparse,A2-B4,43,12,2,1
7,16,sparse,A2-B4,43,13,2,0
7,16,sparse,A2-B4,43,14,2,1
7,16,sparse,A2-B4,43,15,2,1
7,16,sparse,A2-B4,43,16,2,1
7,16,sparse,A2-B4,44,1,2,0
7,16,sparse,A2-B4,44,2,1,1
7,16,sparse,A2-B4,44,3,1,1
7,16,sparse,A2-B4,44,4,1,0
7,16,sparse,A2-B4,44,5,1,1
7,16,sparse,A2-B4,44,6,1,0
7,16,sparse,A2-B4,44,7,1,0
7,16,sparse,A2-B4,44,8,1,0
7,16,sparse,A2-B4,44,9,1,0
7,16,sparse,A2-B4,44,10,2,0
7,16,sparse,A2-B4,44,11,2,0
7,16,sparse,A2-B4,44,12,2,0
7,16,sparse,A2-B4,44,13,1,1
7,16,sparse,A2-B4,44,14,1,0
7,16,sparse,A2-B4,44,15,1,0
7,16,sparse,A2-B4,44,16,1,1
7,16,sparse,A2-B4,45,1,1,0
7,16,sparse,A2-B4,45,2,2,1
7,16,sparse,A2-B4,45,3,2,1
7,16,sparse,A2-B4,45,4,2,1
7,16,sparse,A2-B4,45,5,2,1
7,16,sparse,A2-B4,45,6,2,1
7,16,sparse,A2-B4,45,7,2,0
7,16,sparse,A2-B4,45,8,2,1
7,16,sparse,A2-B4,45,9,2,0
7,16,sparse,A2-B4,45,10,2,0
7,16,sparse,A2-B4,45,11,2,1
7,16,sparse,A2-B4,45,12,2,0
7,16,sparse,A2-B4,45,13,2,1
7,16,sparse,A2-B4,45,14,2,1
7,16,sparse,A2-B4,45,15,2,1
7,16,sparse,A2-B4,45,16,2,0
7,16,sparse,A2-B4,46,1,2,1
7,16,sparse,A2-B4,46,2,2,1
7,16,sparse,A2-B4,46,3,2,1
7,16,sparse,A2-B4,46,4,2,1
7,16,sparse,A2-B4,46,5,2,1
7,16,sparse,A2-B4,46,6,2,1
7,16,sparse,A2-B4,46,7,2,1
7,16,sparse,A2-B4,46,8,2,1
7,16,sparse,A2-B4,46,9,2,0
7,16,sparse,A2-B4,46,10,2,0
7,16,sparse,A2-B4,46,11,2,0
7,16,sparse,A2-B4,46,12,2,1
7,16,sparse,A2-B4,46,13,2,1
7,16,sparse,A2-B4,46,14,2,1
7,16,sparse,A2-B4,46,15,2,0
7,16,sparse,A2-B4,46,16,2,0
7,16,sparse,A2-B4,47,1,2,0
7,16,sparse,A2-B4,47,2,1,0
7,16,sparse,A2-B4,47,3,2,1
7,16,sparse,A2-B4,47,4,2,0
7,16,sparse,A2-B4,47,5,2,1
7,16,sparse,A2-B4,47,6,2,1
7,16,sparse,A2-B4,47,7,2,0
7,16,sparse,A2-B4,47,8,2,1
7,16,sparse,A2-B4,47,9,2,0
7,16,sparse,A2-B4,47,10,2,1
7,16,sparse,A2-B4,47,11,2,1
7,16,sparse,A2-B4,47,12,2,0
7,16,sparse,A2-B4,47,13,2,0
7,16,sparse,A2-B4,47,14,2,1
7,16,sparse,A2-B4,47,15,2,0
7,16,sparse,A2-B4,47,16,2,0
7,16,sparse,A2-B4,48,1,2,0
7,16,sparse,A2-B4,48,2,1,0
7,16,sparse,A2-B4,48,3,2,0
7,16,sparse,A2-B4,48,4,2,1
7,16,sparse,A2-B4,48,5,2,0
7,16,sparse,A2-B4,48,6,2,0
7,16,sparse,A2-B4,48,7,2,0
7,16,sparse,A2-B4,48,8,2,0
7,16,sparse,A2-B4,48,9,2,0
7,16,sparse,A2-B4,48,10,2,0
7,16,sparse,A2-B4,48,11,2,1
7,16,sparse,A2-B4,48,12,2,0
7,16,sparse,A2-B4,48,13,2,0
7,16,sparse,A2-B4,48,14,2,0
7,16,sparse,A2-B4,48,15,2,0
7,16,sparse,A2-B4,48,16,2,1
7,16,sparse,A2-B4,49,1,2,1
7,16,sparse,A2-B4,49,2,2,0
7,16,sparse,A2-B4,49,3,2,1
7,16,sparse,A2-B4,49,4,2,0
7,16,sparse,A2-B4,49,5,2,1
7,16,sparse,A2-B4,49,6,2,0
7,16,sparse,A2-B4,49,7,2,0
7,16,sparse,A2-B4,49,8,2,0
7,16,sparse,A2-B4,49,9,2,0
7,16,sparse,A2-B4,49,10,2,0
7,16,sparse,A2-B4,49,11,2,0
7,16,sparse,A2-B4,49,12,2,0
7,16,sparse,A2-B4,49,13,2,1
7,16,sparse,A2-B4,49,14,2,1
7,16,sparse,A2-B4,49,15,2,0
7,16,sparse,A2-B4,49,16,2,0
7,16,sparse,A2-B4,50,1,2,0
7,16,sparse,A2-B4,50,2,1,0
7,16,sparse,A2-B4,50,3,2,0
7,16,sparse,A2-B4,50,4,1,0
7,16,sparse,A2-B4,50,5,2,0
7,16,sparse,A2-B4,50,6,2,0
7,16,sparse,A2-B4,50,7,1,1
7,16,sparse,A2-B4,50,8,1,0
7,16,sparse,A2-B4,50,9,1,0
7,16,sparse,A2-B4,50,10,1,0
7,16,sparse,A2-B4,50,11,1,0
7,16,sparse,A2-B4,50,12,1,1
7,16,sparse,A2-B4,50,13,1,0
7,16,sparse,A2-B4,50,14,1,0
7,16,sparse,A2-B4,50,15,1,1
7,16,sparse,A2-B4,50,16,1,0
7,16,plentiful,A4-B2,1,1,2,0
7,16,plentiful,A4-B2,1,2,1,1
7,16,plentiful,A4-B2,1,3,1,0
7,16,plentiful,A4-B2,1,4,1,0
7,16,plentiful,A4-B2,1,5,1,1
7,16,plentiful,A4-B2,1,6,1,1
7,16,plentiful,A4-B2,1,7,1,1
7,16,plentiful,A4-B2,1,8,1,1
7,16,plentiful,A4-B2,1,9,1,1
7,16,plentiful,A4-B2,1,10,1,1
7,16,plentiful,A4-B2,1,11,1,1
7,16,plentiful,A4-B2,1,12,1,0
7,16,plentiful,A4-B2,1,13,1,1
7,16,plentiful,A4-B2,1,14,1,1
7,16,plentiful,A4-B2,1,15,1,1
7,16,plentiful,A4-B2,1,16,1,1
7,16,plentiful,A4-B2,2,1,2,1
7,16,plentiful,A4-B2,2,2,1,0
7,16,plentiful,A4-B2,2,3,2,1
7,16,plentiful,A4-B2,2,4,2,1
7,16,plentiful,A4-B2,2,5,2,0
7,16,plentiful,A4-B2,2,6,2,1
7,16,plentiful,A4-B2,2,7,2,1
7,16,plentiful,A4-B2,2,8,2,1
7,16,plentiful,A4-B2,2,9,2,1
7,16,plentiful,A4-B2,2,10,2,1
7,16,plentiful,A4-B2,2,11,2,0
7,16,plentiful,A4-B2,2,12,2,1
7,16,plentiful,A4-B2,2,13,2,1
7,16,plentiful,A4-B2,2,14,2,1
7,16,plentiful,A4-B2,2,15,2,1
7,16,plentiful,A4-B2,2,16,2,1
7,16,plentiful,A4-B2,3,1,2,0
7,16,plentiful,A4-B2,3,2,1,0
7,16,plentiful,A4-B2,3,3,2,0
7,16,plentiful,A4-B2,3,4,1,1
7,16,plentiful,A4-B2,3,5,1,1
7,16,plentiful,A4-B2,3,6,1,1
7,16,plentiful,A4-B2,3,7,1,1
7,16,plentiful,A4-B2,3,8,1,1
7,16,plentiful,A4-B2,3,9,1,1
7,16,plentiful,A4-B2,3,10,1,1
7,16,plentiful,A4-B2,3,11,1,1
7,16,plentiful,A4-B2,3,12,1,1
7,16,plentiful,A4-B2,3,13,1,1
7,16,plentiful,A4-B2,3,14,1,0
7,16,plentiful,A4-B2,3,15,1,1
7,16,plentiful,A4-B2,3,16,1,1
7,16,plentiful,A4-B2,4,1,2,0
7,16,plentiful,A4-B2,4,2,1,0
7,16,plentiful,A4-B2,4,3,2,1
7,16,plentiful,A4-B2,4,4,2,1
7,16,plentiful,A4-B2,4,5,2,1
7,16,plentiful,A4-B2,4,6,2,0
7,16,plentiful,A4-B2,4,7,2,1
7,16,plentiful,A4-B2,4,8,2,1
7,16,plentiful,A4-B2,4,9,2,1
7,16,plentiful,A4-B2,4,10,2,1
7,16,plentiful,A4-B2,4,11,2,1
7,16,plentiful,A4-B2,4,12,2,1
7,16,plentiful,A4-B2,4,13,2,0
7,16,plentiful,A4-B2,4,14,2,0
7,16,plentiful,A4-B2,4,15,2,1
7,16,plentiful,A4-B2,4,16,2,1
7,16,plentiful,A4-B2,5,1,2,1
7,16,plentiful,A4-B2,5,2,2,1
7,16,plentiful,A4-B2,5,3,2,1
7,16,plentiful,A4-B2,5,4,2,1
7,16,plentiful,A4-B2,5,5,2,1
7,16,plentiful,A4-B2,5,6,2,1
7,16,plentiful,A4-B2,5,7,2,1
7,16,plentiful,A4-B2,5,8,2,0
7,16,plentiful,A4-B2,5,9,2,1
7,16,plentiful,A4-B2,5,10,2,1
7,16,plentiful,A4-B2,5,11,2,1
7,16,plentiful,A4-B2,5,12,2,1
7,16,plentiful,A4-B2,5,13,2,0
7,16,plentiful,A4-B2,5,14,2,1
7,16,plentiful,A4-B2,5,15,2,1
7,16,plentiful,A4-B2,5,16,2,1
7,16,plentiful,A4-B2,6,1,2,1
7,16,plentiful,A4-B2,6,2,2,0
7,16,plentiful,A4-B2,6,3,2,1
7,16,plentiful,A4-B2,6,4,2,1
7,16,plentiful,A4-B2,6,5,2,1
7,16,plentiful,A4-B2,6,6,2,1
7,16,plentiful,A4-B2,6,7,2,1
7,16,plentiful,A4-B2,6,8,2,0
7,16,plentiful,A4-B2,6,9,2,1
7,16,plentiful,A4-B2,6,10,2,1
7,16,plentiful,A4-B2,6,11,2,1
7,16,plentiful,A4-B2,6,12,2,1
7,16,plentiful,A4-B2,6,13,2,0
7,16,plentiful,A4-B2,6,14,2,1
7,16,plentiful,A4-B2,6,15,2,1
7,16,plentiful,A4-B2,6,16,2,1
7,16,plentiful,A4-B2,7,1,2,0
7,16,plentiful,A4-B2,7,2,1,0
7,16,plentiful,A4-B2,7,3,2,0
7,16,plentiful,A4-B2,7,4,1,0
7,16,plentiful,A4-B2,7,5,2,0
7,16,plentiful,A4-B2,7,6,2,0
7,16,plentiful,A4-B2,7,7,2,1
7,16,plentiful,A4-B2,7,8,2,1
7,16,plentiful,A4-B2,7,9,2,1
7,16,plentiful,A4-B2,7,10,2,0
7,16,plentiful,A4-B2,7,11,2,0
7,16,plentiful,A4-B2,7,12,2,1
7,16,plentiful,A4-B2,7,13,2,0
7,16,plentiful,A4-B2,7,14,2,0
7,16,plentiful,A4-B2,7,15,2,1
7,16,plentiful,A4-B2,7,16,2,0
7,16,plentiful,A4-B2,8,1,2,0
7,16,plentiful,A4-B2,8,2,1,1
7,16,plentiful,A4-B2,8,3,1,1
7,16,plentiful,A4-B2,8,4,1,1
7,16,plentiful,A4-B2,8,5,1,1
7,16,plentiful,A4-B2,8,6,1,1
7,16,plentiful,A4-B2,8,7,1,1
7,16,plentiful,A4-B2,8,8,1,1
7,16,plentiful,A4-B2,8,9,1,1
7,16,plentiful,A4-B2,8,10,1,1
7,16,plentiful,A4-B2,8,11,1,1
7,16,plentiful,A4-B2,8,12,1,1
7,16,plentiful,A4-B2,8,13,1,1
7,16,plentiful,A4-B2,8,14,1,1
7,16,plentiful,A4-B2,8,15,1,1
7,16,plentiful,A4-B2,8,16,1,0
7,16,plentiful,A4-B2,9,1,2,1
7,16,plentiful,A4-B2,9,2,2,0
7,16,plentiful,A4-B2,9,3,2,1
7,16,plentiful,A4-B2,9,4,2,1
7,16,plentiful,A4-B2,9,5,2,1
7,16,plentiful,A4-B2,9,6,2,1
7,16,plentiful,A4-B2,9,7,2,1
7,16,plentiful,A4-B2,9,8,2,1
7,16,plentiful,A4-B2,9,9,2,1
7,16,plentiful,A4-B2,9,10,2,1
7,16,plentiful,A4-B2,9,11,2,1
7,16,plentiful,A4-B2,9,12,2,1
7,16,plentiful,A4-B2,9,13,2,1
7,16,plentiful,A4-B2,9,14,2,1
7,16,plentiful,A4-B2,9,15,2,1
7,16,plentiful,A4-B2,9,16,2,1
7,16,plentiful,A4-B2,10,1,2,0
7,16,plentiful,A4-B2,10,2,1,1
7,16,plentiful,A4-B2,10,3,1,1
7,16,plentiful,A4-B2,10,4,1,1
7,16,plentiful,A4-B2,10,5,1,1
7,16,plentiful,A4-B2,10,6,1,0
7,16,plentiful,A4-B2,10,7,1,1
7,16,plentiful,A4-B2,10,8,1,1
7,16,plentiful,A4-B2,10,9,1,1
7,16,plentiful,A4-B2,10,10,1,1
7,16,plentiful,A4-B2,10,11,1,1
7,16,plentiful,A4-B2,10,12,1,0
7,16,plentiful,A4-B2,10,13,1,0
7,16,plentiful,A4-B2,10,14,1,0
7,16,plentiful,A4-B2,10,15,1,0
